source,lat1,lon1,dest,lat2,lon2
HEK,50.17162094,127.3088837,HRB,45.62340164,126.25
HET,40.851398,111.823997,CAN,23.39240074,113.2990036
HET,40.851398,111.823997,CGQ,43.99620056,125.6849976
HET,40.851398,111.823997,CSX,28.18919945,113.2200012
HET,40.851398,111.823997,DLC,38.96569824,121.5390015
HET,40.851398,111.823997,HGH,30.22949982,120.4339981
HET,40.851398,111.823997,INC,38.481899,106.009003
HET,40.851398,111.823997,NKG,31.74200058,118.8619995
HET,40.851398,111.823997,SHE,41.63980103,123.4830017
HET,40.851398,111.823997,TAO,36.26610184,120.3740005
HET,40.851398,111.823997,TGO,43.556702,122.199997
HET,40.851398,111.823997,TNA,36.85720062,117.2160034
HET,40.851398,111.823997,TSN,39.12440109,117.3460007
HET,40.851398,111.823997,URC,43.90710068,87.47419739
HET,40.851398,111.823997,XIL,43.91559982,115.9639969
HFE,31.78000069,117.2979965,CAN,23.39240074,113.2990036
HFE,31.78000069,117.2979965,CGQ,43.99620056,125.6849976
HFE,31.78000069,117.2979965,CSX,28.18919945,113.2200012
HFE,31.78000069,117.2979965,HRB,45.62340164,126.25
HFE,31.78000069,117.2979965,KMG,25.1019444,102.9291667
HFE,31.78000069,117.2979965,SZX,22.63929939,113.810997
HFE,31.78000069,117.2979965,TYN,37.74689865,112.6279984
HFE,31.78000069,117.2979965,XIY,34.447102,108.751999
HFE,31.78000069,117.2979965,XMN,24.54400063,118.1279984
HFE,31.78000069,117.2979965,ZUH,22.006399,113.375999
HGH,30.22949982,120.4339981,CAN,23.39240074,113.2990036
HGH,30.22949982,120.4339981,CGO,34.5196991,113.8410034
HGH,30.22949982,120.4339981,CGQ,43.99620056,125.6849976
HGH,30.22949982,120.4339981,CKG,29.71920013,106.6419983
HGH,30.22949982,120.4339981,CSX,28.18919945,113.2200012
HGH,30.22949982,120.4339981,CTU,30.57850075,103.9469986
HGH,30.22949982,120.4339981,DLC,38.96569824,121.5390015
HGH,30.22949982,120.4339981,FOC,25.93510056,119.663002
HGH,30.22949982,120.4339981,HAK,19.93490028,110.4589996
HGH,30.22949982,120.4339981,HET,40.851398,111.823997
HGH,30.22949982,120.4339981,HRB,45.62340164,126.25
HGH,30.22949982,120.4339981,JJN,24.7964,118.589996
HGH,30.22949982,120.4339981,KMG,25.1019444,102.9291667
HGH,30.22949982,120.4339981,KWE,26.53849983,106.8010025
HGH,30.22949982,120.4339981,KWL,25.21809959,110.0390015
HGH,30.22949982,120.4339981,LHW,36.51520157,103.6200027
HGH,30.22949982,120.4339981,LJG,26.68000031,100.2460022
HGH,30.22949982,120.4339981,NNG,22.60829926,108.1719971
HGH,30.22949982,120.4339981,NNY,32.980801,112.614998
HGH,30.22949982,120.4339981,PEK,40.08010101,116.5849991
HGH,30.22949982,120.4339981,SHE,41.63980103,123.4830017
HGH,30.22949982,120.4339981,SJW,38.28070068,114.6969986
HGH,30.22949982,120.4339981,SYX,18.30290031,109.4120026
HGH,30.22949982,120.4339981,SZX,22.63929939,113.810997
HGH,30.22949982,120.4339981,TAO,36.26610184,120.3740005
HGH,30.22949982,120.4339981,TNA,36.85720062,117.2160034
HGH,30.22949982,120.4339981,TSN,39.12440109,117.3460007
HGH,30.22949982,120.4339981,TYN,37.74689865,112.6279984
HGH,30.22949982,120.4339981,URC,43.90710068,87.47419739
HGH,30.22949982,120.4339981,WUH,30.7838,114.208
HGH,30.22949982,120.4339981,XIY,34.447102,108.751999
HGH,30.22949982,120.4339981,XMN,24.54400063,118.1279984
HGH,30.22949982,120.4339981,ZUH,22.006399,113.375999
HJJ,27.44111111,109.7,CAN,23.39240074,113.2990036
HJJ,27.44111111,109.7,CSX,28.18919945,113.2200012
HMI,42.8414,93.669197,CGO,34.5196991,113.8410034
HMI,42.8414,93.669197,URC,43.90710068,87.47419739
HRB,45.62340164,126.25,CAN,23.39240074,113.2990036
HRB,45.62340164,126.25,CGO,34.5196991,113.8410034
HRB,45.62340164,126.25,CSX,28.18919945,113.2200012
HRB,45.62340164,126.25,FOC,25.93510056,119.663002
HRB,45.62340164,126.25,HEK,50.17162094,127.3088837
HRB,45.62340164,126.25,HFE,31.78000069,117.2979965
HRB,45.62340164,126.25,HGH,30.22949982,120.4339981
HRB,45.62340164,126.25,KHN,28.86499977,115.9000015
HRB,45.62340164,126.25,LDS,47.75205556,129.019125
HRB,45.62340164,126.25,NGB,29.82670021,121.461998
HRB,45.62340164,126.25,NKG,31.74200058,118.8619995
HRB,45.62340164,126.25,OHE,52.91277778,122.43
HRB,45.62340164,126.25,PEK,40.08010101,116.5849991
HRB,45.62340164,126.25,PVG,31.14340019,121.8050003
HRB,45.62340164,126.25,SJW,38.28070068,114.6969986
HRB,45.62340164,126.25,SZX,22.63929939,113.810997
HRB,45.62340164,126.25,TAO,36.26610184,120.3740005
HRB,45.62340164,126.25,TNA,36.85720062,117.2160034
HRB,45.62340164,126.25,TSN,39.12440109,117.3460007
HRB,45.62340164,126.25,XIY,34.447102,108.751999
HRB,45.62340164,126.25,YCU,35.116391,111.0313889
HRB,45.62340164,126.25,YIW,29.34469986,120.0319977
HRB,45.62340164,126.25,YNT,37.40169907,121.3720016
HRB,45.62340164,126.25,YNZ,33.425833,120.203056
HRB,45.62340164,126.25,YTY,32.5634,119.7198
HSN,29.93420029,122.3619995,JJN,24.7964,118.589996
HSN,29.93420029,122.3619995,LYG,34.571667,118.873611
HSN,29.93420029,122.3619995,PEK,40.08010101,116.5849991
HSN,29.93420029,122.3619995,SZX,22.63929939,113.810997
HSN,29.93420029,122.3619995,XMN,24.54400063,118.1279984
HTN,37.03850174,79.86489868,URC,43.90710068,87.47419739
HZH,26.32217,109.1499,CAN,23.39240074,113.2990036
INC,38.481899,106.009003,CGO,34.5196991,113.8410034
INC,38.481899,106.009003,CSX,28.18919945,113.2200012
INC,38.481899,106.009003,HET,40.851398,111.823997
INC,38.481899,106.009003,NKG,31.74200058,118.8619995
INC,38.481899,106.009003,PEK,40.08010101,116.5849991
INC,38.481899,106.009003,TYN,37.74689865,112.6279984
INC,38.481899,106.009003,URC,43.90710068,87.47419739
INC,38.481899,106.009003,WUH,30.7838,114.208
INC,38.481899,106.009003,XIY,34.447102,108.751999
INC,38.481899,106.009003,XUZ,34.059056,117.555278
JGS,26.85689926,114.7369995,CAN,23.39240074,113.2990036
JHG,21.97389984,100.7600021,CKG,29.71920013,106.6419983
JHG,21.97389984,100.7600021,KMG,25.1019444,102.9291667
JIQ,29.51333333,108.8311111,CAN,23.39240074,113.2990036
JIU,29.476944,115.801111,CAN,23.39240074,113.2990036
JJN,24.7964,118.589996,CAN,23.39240074,113.2990036
JJN,24.7964,118.589996,CSX,28.18919945,113.2200012
JJN,24.7964,118.589996,HGH,30.22949982,120.4339981
JJN,24.7964,118.589996,HSN,29.93420029,122.3619995
JJN,24.7964,118.589996,KWE,26.53849983,106.8010025
JJN,24.7964,118.589996,NKG,31.74200058,118.8619995
JJN,24.7964,118.589996,PEK,40.08010101,116.5849991
JJN,24.7964,118.589996,SHA,31.19790077,121.3359985
JJN,24.7964,118.589996,SZX,22.63929939,113.810997
JJN,24.7964,118.589996,WUH,30.7838,114.208
JMU,46.84339905,130.4649963,PVG,31.14340019,121.8050003
JNG,35.292778,116.346667,CAN,23.39240074,113.2990036
JUH,30.7403,117.6856,CAN,23.39240074,113.2990036
JUH,30.7403,117.6856,XMN,24.54400063,118.1279984
JXA,45.293,131.193,SHE,41.63980103,123.4830017
KCA,41.677856,82.872917,URC,43.90710068,87.47419739
KHG,39.54290009,76.01999664,URC,43.90710068,87.47419739
KHN,28.86499977,115.9000015,CAN,23.39240074,113.2990036
KHN,28.86499977,115.9000015,CGQ,43.99620056,125.6849976
KHN,28.86499977,115.9000015,CKG,29.71920013,106.6419983
KHN,28.86499977,115.9000015,DLC,38.96569824,121.5390015
KHN,28.86499977,115.9000015,HRB,45.62340164,126.25
KHN,28.86499977,115.9000015,KMG,25.1019444,102.9291667
KHN,28.86499977,115.9000015,LYA,34.74110031,112.3880005
KHN,28.86499977,115.9000015,NKG,31.74200058,118.8619995
KHN,28.86499977,115.9000015,NNG,22.60829926,108.1719971
KHN,28.86499977,115.9000015,SZX,22.63929939,113.810997
KHN,28.86499977,115.9000015,TYN,37.74689865,112.6279984
KHN,28.86499977,115.9000015,XIY,34.447102,108.751999
KHN,28.86499977,115.9000015,XMN,24.54400063,118.1279984
KHN,28.86499977,115.9000015,ZUH,22.006399,113.375999
KMG,25.1019444,102.9291667,BHY,21.5394,109.293999
KMG,25.1019444,102.9291667,BSD,25.053301,99.168297
KMG,25.1019444,102.9291667,CAN,23.39240074,113.2990036
KMG,25.1019444,102.9291667,CGO,34.5196991,113.8410034
KMG,25.1019444,102.9291667,CKG,29.71920013,106.6419983
KMG,25.1019444,102.9291667,CSX,28.18919945,113.2200012
KMG,25.1019444,102.9291667,CTU,30.57850075,103.9469986
KMG,25.1019444,102.9291667,DIG,27.7936,99.6772
KMG,25.1019444,102.9291667,DLU,25.649401,100.319
KMG,25.1019444,102.9291667,FOC,25.93510056,119.663002
KMG,25.1019444,102.9291667,HAK,19.93490028,110.4589996
KMG,25.1019444,102.9291667,HFE,31.78000069,117.2979965
KMG,25.1019444,102.9291667,HGH,30.22949982,120.4339981
KMG,25.1019444,102.9291667,JHG,21.97389984,100.7600021
KMG,25.1019444,102.9291667,KHN,28.86499977,115.9000015
KMG,25.1019444,102.9291667,KWE,26.53849983,106.8010025
KMG,25.1019444,102.9291667,KWL,25.21809959,110.0390015
KMG,25.1019444,102.9291667,LHW,36.51520157,103.6200027
KMG,25.1019444,102.9291667,LJG,26.68000031,100.2460022
KMG,25.1019444,102.9291667,LNJ,23.73810005,100.0250015
KMG,25.1019444,102.9291667,NKG,31.74200058,118.8619995
KMG,25.1019444,102.9291667,NNG,22.60829926,108.1719971
KMG,25.1019444,102.9291667,PEK,40.08010101,116.5849991
KMG,25.1019444,102.9291667,SHA,31.19790077,121.3359985
KMG,25.1019444,102.9291667,SYM,22.793301,100.959
KMG,25.1019444,102.9291667,SYX,18.30290031,109.4120026
KMG,25.1019444,102.9291667,SZX,22.63929939,113.810997
KMG,25.1019444,102.9291667,TAO,36.26610184,120.3740005
KMG,25.1019444,102.9291667,WUH,30.7838,114.208
KMG,25.1019444,102.9291667,XIY,34.447102,108.751999
KMG,25.1019444,102.9291667,XMN,24.54400063,118.1279984
KMG,25.1019444,102.9291667,YIW,29.34469986,120.0319977
KMG,25.1019444,102.9291667,ZAT,27.32559967,103.7549973
KMG,25.1019444,102.9291667,ZUH,22.006399,113.375999
KOW,25.853333,114.778889,CAN,23.39240074,113.2990036
KOW,25.853333,114.778889,PEK,40.08010101,116.5849991
KOW,25.853333,114.778889,SZX,22.63929939,113.810997
KRL,41.69779968,86.12889862,URC,43.90710068,87.47419739
KRY,45.46655,84.9527,URC,43.90710068,87.47419739
KWE,26.53849983,106.8010025,CAN,23.39240074,113.2990036
KWE,26.53849983,106.8010025,CGO,34.5196991,113.8410034
KWE,26.53849983,106.8010025,CKG,29.71920013,106.6419983
KWE,26.53849983,106.8010025,CSX,28.18919945,113.2200012
KWE,26.53849983,106.8010025,CTU,30.57850075,103.9469986
KWE,26.53849983,106.8010025,DLU,25.649401,100.319
KWE,26.53849983,106.8010025,FOC,25.93510056,119.663002
KWE,26.53849983,106.8010025,HGH,30.22949982,120.4339981
KWE,26.53849983,106.8010025,JJN,24.7964,118.589996
KWE,26.53849983,106.8010025,KMG,25.1019444,102.9291667
KWE,26.53849983,106.8010025,LJG,26.68000031,100.2460022
KWE,26.53849983,106.8010025,NKG,31.74200058,118.8619995
KWE,26.53849983,106.8010025,NNG,22.60829926,108.1719971
KWE,26.53849983,106.8010025,PEK,40.08010101,116.5849991
KWE,26.53849983,106.8010025,PVG,31.14340019,121.8050003
KWE,26.53849983,106.8010025,SHA,31.19790077,121.3359985
KWE,26.53849983,106.8010025,SWA,23.552,116.5033
KWE,26.53849983,106.8010025,SZX,22.63929939,113.810997
KWE,26.53849983,106.8010025,TAO,36.26610184,120.3740005
KWE,26.53849983,106.8010025,URC,43.90710068,87.47419739
KWE,26.53849983,106.8010025,WUH,30.7838,114.208
KWE,26.53849983,106.8010025,XIY,34.447102,108.751999
KWE,26.53849983,106.8010025,XNN,36.5275,102.042999
KWE,26.53849983,106.8010025,ZUH,22.006399,113.375999
KWL,25.21809959,110.0390015,CAN,23.39240074,113.2990036
KWL,25.21809959,110.0390015,CKG,29.71920013,106.6419983
KWL,25.21809959,110.0390015,CTU,30.57850075,103.9469986
KWL,25.21809959,110.0390015,FOC,25.93510056,119.663002
KWL,25.21809959,110.0390015,HGH,30.22949982,120.4339981
KWL,25.21809959,110.0390015,KMG,25.1019444,102.9291667
KWL,25.21809959,110.0390015,NGB,29.82670021,121.461998
KWL,25.21809959,110.0390015,NKG,31.74200058,118.8619995
KWL,25.21809959,110.0390015,NNG,22.60829926,108.1719971
KWL,25.21809959,110.0390015,PEK,40.08010101,116.5849991
KWL,25.21809959,110.0390015,PVG,31.14340019,121.8050003
KWL,25.21809959,110.0390015,SHE,41.63980103,123.4830017
KWL,25.21809959,110.0390015,SWA,23.552,116.5033
KWL,25.21809959,110.0390015,SZX,22.63929939,113.810997
KWL,25.21809959,110.0390015,TNA,36.85720062,117.2160034
KWL,25.21809959,110.0390015,WNZ,27.912201,120.851997
KWL,25.21809959,110.0390015,WUH,30.7838,114.208
KWL,25.21809959,110.0390015,XIY,34.447102,108.751999
KWL,25.21809959,110.0390015,XMN,24.54400063,118.1279984
LDS,47.75205556,129.019125,HRB,45.62340164,126.25
LHW,36.51520157,103.6200027,CAN,23.39240074,113.2990036
LHW,36.51520157,103.6200027,CGO,34.5196991,113.8410034
LHW,36.51520157,103.6200027,CSX,28.18919945,113.2200012
LHW,36.51520157,103.6200027,HGH,30.22949982,120.4339981
LHW,36.51520157,103.6200027,KMG,25.1019444,102.9291667
LHW,36.51520157,103.6200027,SHE,41.63980103,123.4830017
LHW,36.51520157,103.6200027,TNA,36.85720062,117.2160034
LHW,36.51520157,103.6200027,URC,43.90710068,87.47419739
LHW,36.51520157,103.6200027,WUH,30.7838,114.208
LJG,26.68000031,100.2460022,CKG,29.71920013,106.6419983
LJG,26.68000031,100.2460022,HGH,30.22949982,120.4339981
LJG,26.68000031,100.2460022,KMG,25.1019444,102.9291667
LJG,26.68000031,100.2460022,KWE,26.53849983,106.8010025
LLB,25.4525,107.961667,CAN,23.39240074,113.2990036
LNJ,23.73810005,100.0250015,KMG,25.1019444,102.9291667
LXA,29.29780006,90.91190338,CKG,29.71920013,106.6419983
LXA,29.29780006,90.91190338,XIY,34.447102,108.751999
LYA,34.74110031,112.3880005,CAN,23.39240074,113.2990036
LYA,34.74110031,112.3880005,KHN,28.86499977,115.9000015
LYG,34.571667,118.873611,CAN,23.39240074,113.2990036
LYG,34.571667,118.873611,HSN,29.93420029,122.3619995
LYG,34.571667,118.873611,XUZ,34.059056,117.555278
LZH,24.2075,109.390999,CAN,23.39240074,113.2990036
LZO,28.85219955,105.3929977,CSX,28.18919945,113.2200012
LZO,28.85219955,105.3929977,SZX,22.63929939,113.810997
MDG,44.52410126,129.5690002,DLC,38.96569824,121.5390015
MDG,44.52410126,129.5690002,PVG,31.14340019,121.8050003
MIG,31.42810059,104.7409973,CAN,23.39240074,113.2990036
MIG,31.42810059,104.7409973,CSX,28.18919945,113.2200012
MXZ,24.35000038,116.1330032,CAN,23.39240074,113.2990036
MXZ,24.35000038,116.1330032,SZX,22.63929939,113.810997
MXZ,24.35000038,116.1330032,ZUH,22.006399,113.375999
NAO,30.79545,106.1626,CAN,23.39240074,113.2990036
NAO,30.79545,106.1626,PEK,40.08010101,116.5849991
NAO,30.79545,106.1626,SZX,22.63929939,113.810997
NBS,42.066944,127.602222,CGQ,43.99620056,125.6849976
NBS,42.066944,127.602222,PEK,40.08010101,116.5849991
NBS,42.066944,127.602222,SHE,41.63980103,123.4830017
NDG,47.23960114,123.9179993,PVG,31.14340019,121.8050003
NGB,29.82670021,121.461998,CAN,23.39240074,113.2990036
NGB,29.82670021,121.461998,CGQ,43.99620056,125.6849976
NGB,29.82670021,121.461998,CSX,28.18919945,113.2200012
NGB,29.82670021,121.461998,DLC,38.96569824,121.5390015
NGB,29.82670021,121.461998,HRB,45.62340164,126.25
NGB,29.82670021,121.461998,KWL,25.21809959,110.0390015
NGB,29.82670021,121.461998,PEK,40.08010101,116.5849991
NGB,29.82670021,121.461998,SWA,23.552,116.5033
NGB,29.82670021,121.461998,SZX,22.63929939,113.810997
NGB,29.82670021,121.461998,TAO,36.26610184,120.3740005
NGB,29.82670021,121.461998,WUH,30.7838,114.208
NGB,29.82670021,121.461998,XMN,24.54400063,118.1279984
NKG,31.74200058,118.8619995,CAN,23.39240074,113.2990036
NKG,31.74200058,118.8619995,CGQ,43.99620056,125.6849976
NKG,31.74200058,118.8619995,CSX,28.18919945,113.2200012
NKG,31.74200058,118.8619995,DLC,38.96569824,121.5390015
NKG,31.74200058,118.8619995,FOC,25.93510056,119.663002
NKG,31.74200058,118.8619995,HAK,19.93490028,110.4589996
NKG,31.74200058,118.8619995,HET,40.851398,111.823997
NKG,31.74200058,118.8619995,HRB,45.62340164,126.25
NKG,31.74200058,118.8619995,INC,38.481899,106.009003
NKG,31.74200058,118.8619995,JJN,24.7964,118.589996
NKG,31.74200058,118.8619995,KHN,28.86499977,115.9000015
NKG,31.74200058,118.8619995,KMG,25.1019444,102.9291667
NKG,31.74200058,118.8619995,KWE,26.53849983,106.8010025
NKG,31.74200058,118.8619995,KWL,25.21809959,110.0390015
NKG,31.74200058,118.8619995,SHE,41.63980103,123.4830017
NKG,31.74200058,118.8619995,SWA,23.552,116.5033
NKG,31.74200058,118.8619995,SZX,22.63929939,113.810997
NKG,31.74200058,118.8619995,URC,43.90710068,87.47419739
NKG,31.74200058,118.8619995,XIY,34.447102,108.751999
NKG,31.74200058,118.8619995,XMN,24.54400063,118.1279984
NLT,43.4318,83.3786,URC,43.90710068,87.47419739
NNG,22.60829926,108.1719971,CAN,23.39240074,113.2990036
NNG,22.60829926,108.1719971,CGO,34.5196991,113.8410034
NNG,22.60829926,108.1719971,CKG,29.71920013,106.6419983
NNG,22.60829926,108.1719971,CSX,28.18919945,113.2200012
NNG,22.60829926,108.1719971,FOC,25.93510056,119.663002
NNG,22.60829926,108.1719971,HAK,19.93490028,110.4589996
NNG,22.60829926,108.1719971,HGH,30.22949982,120.4339981
NNG,22.60829926,108.1719971,KHN,28.86499977,115.9000015
NNG,22.60829926,108.1719971,KMG,25.1019444,102.9291667
NNG,22.60829926,108.1719971,KWE,26.53849983,106.8010025
NNG,22.60829926,108.1719971,KWL,25.21809959,110.0390015
NNG,22.60829926,108.1719971,PEK,40.08010101,116.5849991
NNG,22.60829926,108.1719971,PVG,31.14340019,121.8050003
NNG,22.60829926,108.1719971,SHA,31.19790077,121.3359985
NNG,22.60829926,108.1719971,SWA,23.552,116.5033
NNG,22.60829926,108.1719971,SZX,22.63929939,113.810997
NNG,22.60829926,108.1719971,WUH,30.7838,114.208
NNG,22.60829926,108.1719971,XMN,24.54400063,118.1279984
NNY,32.980801,112.614998,CAN,23.39240074,113.2990036
NNY,32.980801,112.614998,CGO,34.5196991,113.8410034
NNY,32.980801,112.614998,CTU,30.57850075,103.9469986
NNY,32.980801,112.614998,HGH,30.22949982,120.4339981
NNY,32.980801,112.614998,SHA,31.19790077,121.3359985
NNY,32.980801,112.614998,SZX,22.63929939,113.810997
OHE,52.91277778,122.43,HRB,45.62340164,126.25
PEK,40.08010101,116.5849991,AOG,41.105301,122.853996
PEK,40.08010101,116.5849991,CAN,23.39240074,113.2990036
PEK,40.08010101,116.5849991,CGD,28.91889954,111.6399994
PEK,40.08010101,116.5849991,CGO,34.5196991,113.8410034
PEK,40.08010101,116.5849991,CGQ,43.99620056,125.6849976
PEK,40.08010101,116.5849991,CIH,36.247501,113.125999
PEK,40.08010101,116.5849991,CKG,29.71920013,106.6419983
PEK,40.08010101,116.5849991,CSX,28.18919945,113.2200012
PEK,40.08010101,116.5849991,CTU,30.57850075,103.9469986
PEK,40.08010101,116.5849991,DLC,38.96569824,121.5390015
PEK,40.08010101,116.5849991,DQA,46.74638889,125.1405556
PEK,40.08010101,116.5849991,DYG,29.1028,110.443001
PEK,40.08010101,116.5849991,FOC,25.93510056,119.663002
PEK,40.08010101,116.5849991,HAK,19.93490028,110.4589996
PEK,40.08010101,116.5849991,HGH,30.22949982,120.4339981
PEK,40.08010101,116.5849991,HRB,45.62340164,126.25
PEK,40.08010101,116.5849991,HSN,29.93420029,122.3619995
PEK,40.08010101,116.5849991,INC,38.481899,106.009003
PEK,40.08010101,116.5849991,JJN,24.7964,118.589996
PEK,40.08010101,116.5849991,KMG,25.1019444,102.9291667
PEK,40.08010101,116.5849991,KOW,25.853333,114.778889
PEK,40.08010101,116.5849991,KWE,26.53849983,106.8010025
PEK,40.08010101,116.5849991,KWL,25.21809959,110.0390015
PEK,40.08010101,116.5849991,NAO,30.79545,106.1626
PEK,40.08010101,116.5849991,NBS,42.066944,127.602222
PEK,40.08010101,116.5849991,NGB,29.82670021,121.461998
PEK,40.08010101,116.5849991,NNG,22.60829926,108.1719971
PEK,40.08010101,116.5849991,PVG,31.14340019,121.8050003
PEK,40.08010101,116.5849991,SHA,31.19790077,121.3359985
PEK,40.08010101,116.5849991,SHE,41.63980103,123.4830017
PEK,40.08010101,116.5849991,SWA,23.552,116.5033
PEK,40.08010101,116.5849991,SYX,18.30290031,109.4120026
PEK,40.08010101,116.5849991,SZX,22.63929939,113.810997
PEK,40.08010101,116.5849991,TEN,27.883333,109.308889
PEK,40.08010101,116.5849991,URC,43.90710068,87.47419739
PEK,40.08010101,116.5849991,WUH,30.7838,114.208
PEK,40.08010101,116.5849991,WUS,27.7019,118.000999
PEK,40.08010101,116.5849991,XIY,34.447102,108.751999
PEK,40.08010101,116.5849991,XMN,24.54400063,118.1279984
PEK,40.08010101,116.5849991,XNN,36.5275,102.042999
PEK,40.08010101,116.5849991,YIW,29.34469986,120.0319977
PEK,40.08010101,116.5849991,YNJ,42.88280106,129.451004
PEK,40.08010101,116.5849991,ZUH,22.006399,113.375999
PEK,40.08010101,116.5849991,ZYI,27.5895,107.0007
PVG,31.14340019,121.8050003,CAN,23.39240074,113.2990036
PVG,31.14340019,121.8050003,CGO,34.5196991,113.8410034
PVG,31.14340019,121.8050003,CGQ,43.99620056,125.6849976
PVG,31.14340019,121.8050003,CSX,28.18919945,113.2200012
PVG,31.14340019,121.8050003,DDG,40.0247,124.286003
PVG,31.14340019,121.8050003,DLC,38.96569824,121.5390015
PVG,31.14340019,121.8050003,HAK,19.93490028,110.4589996
PVG,31.14340019,121.8050003,HRB,45.62340164,126.25
PVG,31.14340019,121.8050003,JMU,46.84339905,130.4649963
PVG,31.14340019,121.8050003,KWE,26.53849983,106.8010025
PVG,31.14340019,121.8050003,KWL,25.21809959,110.0390015
PVG,31.14340019,121.8050003,MDG,44.52410126,129.5690002
PVG,31.14340019,121.8050003,NDG,47.23960114,123.9179993
PVG,31.14340019,121.8050003,NNG,22.60829926,108.1719971
PVG,31.14340019,121.8050003,PEK,40.08010101,116.5849991
PVG,31.14340019,121.8050003,SHE,41.63980103,123.4830017
PVG,31.14340019,121.8050003,SYX,18.30290031,109.4120026
PVG,31.14340019,121.8050003,SZX,22.63929939,113.810997
PVG,31.14340019,121.8050003,TAO,36.26610184,120.3740005
PVG,31.14340019,121.8050003,URC,43.90710068,87.47419739
PVG,31.14340019,121.8050003,WUH,30.7838,114.208
PVG,31.14340019,121.8050003,XIY,34.447102,108.751999
PVG,31.14340019,121.8050003,YNJ,42.88280106,129.451004
PVG,31.14340019,121.8050003,ZUH,22.006399,113.375999
SHA,31.19790077,121.3359985,CAN,23.39240074,113.2990036
SHA,31.19790077,121.3359985,CGO,34.5196991,113.8410034
SHA,31.19790077,121.3359985,CSX,28.18919945,113.2200012
SHA,31.19790077,121.3359985,FOC,25.93510056,119.663002
SHA,31.19790077,121.3359985,JJN,24.7964,118.589996
SHA,31.19790077,121.3359985,KMG,25.1019444,102.9291667
SHA,31.19790077,121.3359985,KWE,26.53849983,106.8010025
SHA,31.19790077,121.3359985,NNG,22.60829926,108.1719971
SHA,31.19790077,121.3359985,NNY,32.980801,112.614998
SHA,31.19790077,121.3359985,PEK,40.08010101,116.5849991
SHA,31.19790077,121.3359985,SWA,23.552,116.5033
SHA,31.19790077,121.3359985,SZX,22.63929939,113.810997
SHA,31.19790077,121.3359985,URC,43.90710068,87.47419739
SHA,31.19790077,121.3359985,WUH,30.7838,114.208
SHA,31.19790077,121.3359985,XIY,34.447102,108.751999
SHA,31.19790077,121.3359985,XMN,24.54400063,118.1279984
SHA,31.19790077,121.3359985,ZUH,22.006399,113.375999
SHE,41.63980103,123.4830017,BAV,40.56000137,109.9970016
SHE,41.63980103,123.4830017,CAN,23.39240074,113.2990036
SHE,41.63980103,123.4830017,CGO,34.5196991,113.8410034
SHE,41.63980103,123.4830017,CKG,29.71920013,106.6419983
SHE,41.63980103,123.4830017,CZX,31.919701,119.778999
SHE,41.63980103,123.4830017,HET,40.851398,111.823997
SHE,41.63980103,123.4830017,HGH,30.22949982,120.4339981
SHE,41.63980103,123.4830017,JXA,45.293,131.193
SHE,41.63980103,123.4830017,KWL,25.21809959,110.0390015
SHE,41.63980103,123.4830017,LHW,36.51520157,103.6200027
SHE,41.63980103,123.4830017,NBS,42.066944,127.602222
SHE,41.63980103,123.4830017,NKG,31.74200058,118.8619995
SHE,41.63980103,123.4830017,PEK,40.08010101,116.5849991
SHE,41.63980103,123.4830017,PVG,31.14340019,121.8050003
SHE,41.63980103,123.4830017,SJW,38.28070068,114.6969986
SHE,41.63980103,123.4830017,TAO,36.26610184,120.3740005
SHE,41.63980103,123.4830017,TNA,36.85720062,117.2160034
SHE,41.63980103,123.4830017,TYN,37.74689865,112.6279984
SHE,41.63980103,123.4830017,WUH,30.7838,114.208
SHE,41.63980103,123.4830017,XIY,34.447102,108.751999
SHE,41.63980103,123.4830017,XMN,24.54400063,118.1279984
SHE,41.63980103,123.4830017,YIW,29.34469986,120.0319977
SHE,41.63980103,123.4830017,YNT,37.40169907,121.3720016
SHE,41.63980103,123.4830017,YNZ,33.425833,120.203056
SJW,38.28070068,114.6969986,BAV,40.56000137,109.9970016
SJW,38.28070068,114.6969986,BHY,21.5394,109.293999
SJW,38.28070068,114.6969986,CAN,23.39240074,113.2990036
SJW,38.28070068,114.6969986,CSX,28.18919945,113.2200012
SJW,38.28070068,114.6969986,DLC,38.96569824,121.5390015
SJW,38.28070068,114.6969986,HGH,30.22949982,120.4339981
SJW,38.28070068,114.6969986,HRB,45.62340164,126.25
SJW,38.28070068,114.6969986,SHE,41.63980103,123.4830017
SJW,38.28070068,114.6969986,SZX,22.63929939,113.810997
SJW,38.28070068,114.6969986,URC,43.90710068,87.47419739
SWA,23.552,116.5033,CAN,23.39240074,113.2990036
SWA,23.552,116.5033,CSX,28.18919945,113.2200012
SWA,23.552,116.5033,CTU,30.57850075,103.9469986
SWA,23.552,116.5033,KWE,26.53849983,106.8010025
SWA,23.552,116.5033,KWL,25.21809959,110.0390015
SWA,23.552,116.5033,NGB,29.82670021,121.461998
SWA,23.552,116.5033,NKG,31.74200058,118.8619995
SWA,23.552,116.5033,NNG,22.60829926,108.1719971
SWA,23.552,116.5033,PEK,40.08010101,116.5849991
SWA,23.552,116.5033,SHA,31.19790077,121.3359985
SWA,23.552,116.5033,SYX,18.30290031,109.4120026
SWA,23.552,116.5033,WUH,30.7838,114.208
SWA,23.552,116.5033,YIW,29.34469986,120.0319977
SWA,23.552,116.5033,ZUH,22.006399,113.375999
